IdLugarSalida,Lugar Salida,IdTranspSalidad,Transporte Internacional de Salida,FechaSalida,IdFecSalida,FechaEntrada,IdFecEntrada,IdNacionalidad,Pais,IdDeptoResidencia,Departamento,IdMotivo,Motivo,IdOcupacion,Ocupacion,IdNivelEstudio,Estudio,IdDestino,Destino,IdAlojamiento,Alojamiento,IdLugarIngreso,Lugar Ingreso,IdTranspIngreso,Transporte Internacional de Ingreso,IdTranspLocal,Trasporte Local,Estadia,Gente,GastoTotal,GastoAlojamiento,GastoAlimentacion,GastoTransporteInternac,GatoTransporteLocal,GastoCultural,GastoTours,GastoCompras,GastoResto,Coef,CoefTot
10,Salto,2,Terrestre Auto,2017-09-10,13767,2017-09-15,13772,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,0,Sin Datos,5,2,1046.0,390.0,230.0,32.0,110.0,0.0,0.0,176.0,140.0,112.19,224.39
13,Rivera,2,Terrestre Auto,2019-01-21,14265,2019-01-28,14272,1,Uruguay,53,Rivera,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",3.0,Secundaria incompleta,20,Brasil,1,Hotel,13,Rivera,2,Terrestre Auto,1,Auto propio,7,4,1854.66,624.0,400.0,0.0,300.0,250.0,0.0,200.0,80.66,156.18,624.71
8,Paysandú,2,Terrestre Auto,2019-03-07,14310,2019-03-08,14311,1,Uruguay,61,Paysandu,3,Trabajo / Profesion,14,"Jefe, Capataz, Encargado",3.0,Secundaria incompleta,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,2,370.0,130.0,100.0,0.0,80.0,0.0,0.0,0.0,60.0,486.95,973.9
3,Aeropuerto de Carrasco,1,Aereo,2025-02-04,16471,2025-02-07,16474,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,26,Profesional independiente,,,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,3,1,840.0,360.0,300.0,528.0,100.0,0.0,0.0,0.0,80.0,431.9,431.9
16,Bella Unión,2,Terrestre Auto,2024-05-08,16199,2024-05-13,16204,1,Uruguay,51,Artigas,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,16,Bella Unión,2,Terrestre Auto,1,Auto propio,5,3,1168.35,0.0,280.99,0.0,294.87,0.0,0.0,259.61,332.88,254.24,762.71
3,Aeropuerto de Carrasco,1,Aereo,2023-02-01,15737,2023-02-11,15747,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,30,Paraguay,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,10,1,600.0,0.0,277.39,0.0,0.0,0.0,0.0,322.61,0.0,230.8,230.8
3,Aeropuerto de Carrasco,1,Aereo,2024-09-05,16319,2024-09-12,16326,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,7,2,1637.42,470.82,435.33,362.58,443.98,0.0,0.0,287.29,0.0,320.14,640.28
3,Aeropuerto de Carrasco,1,Aereo,2023-04-03,15798,2023-04-08,15803,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,5,4,1200.0,385.95,328.07,0.0,94.54,0.0,0.0,391.44,0.0,606.82,2427.27
10,Salto,2,Terrestre Auto,2017-12-01,13849,2017-12-04,13852,1,Uruguay,51,Artigas,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,3,5,294.32,0.0,138.5,0.0,23.21,56.41,0.0,0.0,76.2,86.99,434.93
3,Aeropuerto de Carrasco,1,Aereo,2025-08-27,16675,2025-09-22,16701,1,Uruguay,31,Maldonado,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,40,Europa,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,26,2,11093.46,4505.88,4468.11,3906.54,2119.48,0.0,0.0,0.0,0.0,306.69,613.37
3,Aeropuerto de Carrasco,1,Aereo,2017-05-02,13636,2017-05-05,13639,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,0,Sin Datos,0.0,Sin Datos,0,Sin Datos,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,3,1,330.0,210.0,75.0,0.0,45.0,0.0,0.0,0.0,0.0,131.68,131.68
1,Colonia,5,Maritimo - Fluvial,2025-07-20,16637,2025-07-22,16639,1,Uruguay,21,Montevideo,7,Otros,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,2,1,300.0,0.0,150.4,0.0,149.6,0.0,0.0,0.0,0.0,338.12,338.12
18,Río Branco,2,Terrestre Auto,2025-05-12,16568,2025-05-19,16575,1,Uruguay,54,Treinta y Tres,2,Visita familiares / amigos,24,Trabajador Independiente,,,20,Brasil,30,Vivienda arrendada X plataforma,17,Melo - Aceguá,2,Terrestre Auto,1,Auto propio,7,2,1112.71,400.0,250.0,0.0,98.56,246.8,0.0,60.0,57.36,155.93,311.86
4,Chuy,3,Terrestre Bus,2022-11-28,15672,2022-12-06,15680,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,20,Brasil,5,Vivienda Arrendada,4,Chuy,3,Terrestre Bus,2,Auto alquilado,8,3,2200.0,1000.0,1200.0,400.0,0.0,0.0,0.0,0.0,0.0,91.58,102.29
1,Colonia,5,Maritimo - Fluvial,2025-05-17,16573,2025-05-20,16576,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,6,Otros,3,1,183.66,44.84,39.36,119.92,38.84,0.0,0.0,60.62,0.0,251.5,251.5
13,Rivera,2,Terrestre Auto,2023-04-12,15807,2023-04-24,15819,1,Uruguay,42,Florida,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,5,Vivienda Arrendada,15,Artigas,2,Terrestre Auto,1,Auto propio,12,4,2000.0,600.0,475.19,0.0,136.93,300.0,142.0,236.24,109.63,596.27,2385.06
13,Rivera,2,Terrestre Auto,2022-06-12,15503,2022-06-22,15513,1,Uruguay,61,Paysandu,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,20,Brasil,11,Otros,13,Rivera,2,Terrestre Auto,1,Auto propio,10,4,1500.0,480.0,400.0,0.0,230.0,183.6,0.0,148.98,57.42,40.12,160.48
8,Paysandú,2,Terrestre Auto,2018-12-23,14236,2018-12-26,14239,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,1,97.77,0.0,10.13,0.0,42.28,9.83,0.0,16.14,19.38,604.51,604.51
8,Paysandú,2,Terrestre Auto,2023-08-06,15923,2023-08-11,15928,1,Uruguay,43,Tacuarembo,10,Compras,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,5,2,2000.0,398.07,374.9,0.0,420.68,0.0,0.0,346.38,459.97,820.14,1640.29
1,Colonia,5,Maritimo - Fluvial,2023-03-03,15767,2023-03-07,15771,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",3,Estudiante,5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,4,2,609.65,150.0,100.0,150.0,0.0,190.7,0.0,150.0,18.94,257.46,514.92
1,Colonia,5,Maritimo - Fluvial,2025-08-29,16677,2025-09-01,16680,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,30,Vivienda arrendada X plataforma,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,2,375.28,137.84,119.58,0.0,117.86,0.0,0.0,0.0,0.0,238.87,477.73
4,Chuy,2,Terrestre Auto,2025-03-14,16509,2025-03-21,16516,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,26,Profesional independiente,,,20,Brasil,6,Vivienda Familiares / Amigos,4,Chuy,2,Terrestre Auto,1,Auto propio,7,2,305.43,0.0,122.7,0.0,49.17,0.0,0.0,104.58,28.98,121.56,243.11
3,Aeropuerto de Carrasco,1,Aereo,2022-06-23,15514,2022-06-25,15516,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,2,2,1000.0,150.0,120.0,496.0,0.0,193.49,0.0,333.63,202.87,227.14,454.29
3,Aeropuerto de Carrasco,1,Aereo,2017-07-27,13722,2017-08-04,13730,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",9,Desconocido / Sin Datos,4.0,Secundaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,8,2,3000.0,500.0,242.34,1200.0,128.3,839.27,0.0,1247.33,42.77,125.41,250.82
1,Colonia,5,Maritimo - Fluvial,2017-12-12,13860,2017-12-15,13863,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,2,610.11,247.5,60.0,247.5,39.26,92.7,0.0,170.65,0.0,164.71,329.42
3,Aeropuerto de Carrasco,1,Aereo,2017-11-15,13833,2017-11-23,13841,1,Uruguay,61,Paysandu,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,8,4,3407.33,1142.76,338.59,1914.0,84.65,600.0,441.33,800.0,0.0,134.27,537.06
3,Aeropuerto de Carrasco,1,Aereo,2019-07-23,14448,2019-08-02,14458,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",6.0,Terciaria completa,20,Brasil,5,Vivienda Arrendada,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,10,2,1800.0,500.0,490.09,800.0,98.31,419.36,0.0,292.24,0.0,284.74,569.49
8,Paysandú,2,Terrestre Auto,2019-11-06,14554,2019-11-08,14556,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,2,1,386.86,0.0,92.68,0.0,92.41,0.0,0.0,201.77,0.0,387.74,387.74
13,Rivera,2,Terrestre Auto,2024-08-25,16308,2024-08-28,16311,1,Uruguay,53,Rivera,7,Otros,25,Trabajador dependiente,,,20,Brasil,1,Hotel,13,Rivera,2,Terrestre Auto,1,Auto propio,3,1,255.0,76.27,53.42,0.0,19.06,0.0,0.0,106.24,0.0,49.55,49.55
13,Rivera,2,Terrestre Auto,2017-09-07,13764,2017-09-11,13768,1,Uruguay,40,Durazno,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,20,Brasil,6,Vivienda Familiares / Amigos,13,Rivera,2,Terrestre Auto,0,Sin Datos,4,3,360.0,70.0,150.0,0.0,100.0,0.0,0.0,0.0,40.0,45.09,135.27
1,Colonia,5,Maritimo - Fluvial,2024-03-04,16134,2024-03-09,16139,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,25,Trabajador dependiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,5,1,300.0,156.33,143.67,0.0,0.0,0.0,0.0,0.0,0.0,201.25,201.25
3,Aeropuerto de Carrasco,1,Aereo,2017-07-17,13712,2017-08-06,13732,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,32,Resto Sud America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,20,2,2500.0,1200.0,830.0,0.0,0.0,0.0,68.0,350.0,52.0,125.41,250.82
2,Puerto de montevideo,5,Maritimo - Fluvial,2024-03-29,16159,2024-04-04,16165,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,6,Vivienda Familiares / Amigos,2,Puerto de montevideo,5,Maritimo - Fluvial,4,Auto familiares / amigos,6,1,376.83,0.0,155.93,101.35,0.0,77.96,0.0,129.94,12.99,89.21,89.21
8,Paysandú,3,Terrestre Bus,2017-10-05,13792,2017-10-08,13795,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,12,"Director, gerente",5.0,Terciaria incompleta,10,Argentina,1,Hotel,8,Paysandú,3,Terrestre Bus,3,Taxi - Bus,3,1,481.47,152.02,90.92,8.53,59.78,0.0,0.0,0.0,178.75,206.18,206.18
7,Fray Bentos,2,Terrestre Auto,2017-07-22,13717,2017-07-26,13721,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,0,Sin Datos,4,3,670.0,0.0,235.27,0.0,112.52,145.76,0.0,176.45,0.0,79.92,239.77
10,Salto,2,Terrestre Auto,2023-07-25,15911,2023-07-28,15914,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,2,Ama de casa,3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,3,4,1055.74,0.0,214.07,0.0,243.12,0.0,0.0,329.64,268.92,412.56,1650.23
1,Colonia,5,Maritimo - Fluvial,2025-02-01,16468,2025-02-03,16470,10,Argentina,11,Saqn Jose,7,Otros,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,2,1,83.56,0.0,41.45,0.0,42.11,0.0,0.0,0.0,0.0,902.11,902.11
7,Fray Bentos,3,Terrestre Bus,2017-08-03,13729,2017-08-07,13733,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,17,"Mozo, Portero, Serv Dom, Otros Serv",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,4,2,638.0,0.0,176.0,36.0,96.0,142.0,0.0,224.0,0.0,104.64,209.28
14,Nueva Palmira,5,Maritimo - Fluvial,2025-03-20,16515,2025-03-27,16522,1,Uruguay,10,Colonia,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,6,Vivienda Familiares / Amigos,14,Nueva Palmira,5,Maritimo - Fluvial,4,Auto familiares / amigos,7,2,1183.81,0.0,236.57,139.58,0.0,131.44,0.0,234.59,581.21,9.96,19.93
10,Salto,2,Terrestre Auto,2023-05-13,15838,2023-05-19,15844,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,6,3,1825.49,487.61,457.03,0.0,528.96,0.0,0.0,351.88,0.0,431.15,1293.44
7,Fray Bentos,2,Terrestre Auto,2022-08-02,15554,2022-08-07,15559,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,2,500.0,0.0,155.64,0.0,196.62,0.0,0.0,147.74,0.0,592.77,1185.53
8,Paysandú,2,Terrestre Auto,2023-05-16,15841,2023-05-17,15842,1,Uruguay,61,Paysandu,10,Compras,16,"Empl. Adm, Cajero, Vendedor",6.0,Terciaria completa,10,Argentina,4,Vivienda Propia,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,3,507.72,79.66,76.17,0.0,0.0,0.0,0.0,351.88,0.0,493.31,1479.93
10,Salto,2,Terrestre Auto,2023-03-30,15794,2023-04-03,15798,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,4,3,500.0,120.53,114.2,0.0,133.37,0.0,0.0,131.89,0.0,596.27,1788.8
7,Fray Bentos,2,Terrestre Auto,2025-04-20,16546,2025-04-25,16551,1,Uruguay,12,Rio Negro,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,10,Argentina,30,Vivienda arrendada X plataforma,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,3,1000.0,400.0,131.13,0.0,50.0,67.88,0.0,200.0,150.98,173.83,521.49
10,Salto,2,Terrestre Auto,2018-12-11,14224,2018-12-17,14230,1,Uruguay,11,Saqn Jose,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,6,3,700.0,350.0,76.52,0.0,40.0,37.13,0.0,50.0,146.36,312.65,937.95
18,Río Branco,2,Terrestre Auto,2018-03-29,13967,2018-04-04,13973,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,1,Hotel,18,Río Branco,2,Terrestre Auto,1,Auto propio,6,4,2000.0,750.0,339.43,0.0,142.64,474.35,0.0,293.58,0.0,130.38,521.54
1,Colonia,5,Maritimo - Fluvial,2024-03-19,16149,2024-03-23,16153,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,27,Profesional dependiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,4,1,100.0,0.0,31.07,0.0,33.04,0.0,0.0,35.89,0.0,201.25,201.25
3,Aeropuerto de Carrasco,1,Aereo,2017-08-05,13731,2017-08-11,13737,1,Uruguay,20,Canelones,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,6,1,867.0,319.14,175.53,133.0,95.74,0.0,0.0,148.93,127.66,125.41,125.41
10,Salto,2,Terrestre Auto,2020-01-06,14615,2020-01-10,14619,1,Uruguay,51,Artigas,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,4,2,1034.32,250.0,130.0,0.0,276.0,0.0,0.0,60.0,318.33,260.46,520.92
8,Paysandú,2,Terrestre Auto,2023-01-16,15721,2023-01-23,15728,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,7,4,3126.8,755.59,710.94,0.0,849.5,262.88,78.72,469.17,0.0,79.35,78.43
8,Paysandú,2,Terrestre Auto,2023-02-07,15743,2023-02-13,15749,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,6,4,2733.8,650.69,610.07,0.0,726.76,264.97,0.0,481.31,0.0,406.25,1625.01
3,Aeropuerto de Carrasco,1,Aereo,2017-10-30,13817,2017-11-12,13830,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,13,2,2539.32,1815.52,538.97,3050.0,134.48,0.0,0.0,0.0,50.35,134.27,268.53
4,Chuy,2,Terrestre Auto,2022-02-27,15398,2022-03-07,15406,1,Uruguay,32,Rocha,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,1,Hotel,4,Chuy,2,Terrestre Auto,1,Auto propio,8,3,1414.48,444.61,407.82,0.0,99.56,0.0,0.0,358.84,103.65,35.41,106.24
3,Aeropuerto de Carrasco,1,Aereo,2022-10-18,15631,2022-10-21,15634,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,3,1,450.0,300.0,100.0,200.0,50.0,0.0,0.0,0.0,0.0,387.22,387.22
3,Aeropuerto de Carrasco,1,Aereo,2023-02-04,15740,2023-02-11,15747,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,30,Paraguay,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,7,2,600.0,0.0,125.32,0.0,266.45,0.0,0.0,208.22,0.0,230.8,461.61
13,Rivera,2,Terrestre Auto,2019-12-29,14607,2020-01-10,14619,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,2,Appart Hotel,13,Rivera,2,Terrestre Auto,1,Auto propio,12,4,3333.47,1587.01,807.36,0.0,172.71,0.0,0.0,384.47,381.92,122.9,491.61
7,Fray Bentos,2,Terrestre Auto,2023-07-16,15902,2023-07-19,15905,1,Uruguay,42,Florida,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",6.0,Terciaria completa,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,3,2,780.0,147.28,139.42,0.0,158.33,120.29,0.0,214.68,0.0,351.94,703.87
2,Puerto de montevideo,5,Maritimo - Fluvial,2024-06-16,16238,2024-06-20,16242,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,4,2,2000.0,480.0,360.0,230.0,50.0,244.63,0.0,436.6,428.77,43.21,86.42
10,Salto,2,Terrestre Auto,2017-07-01,13696,2017-07-05,13700,1,Uruguay,51,Artigas,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,0,Sin Datos,4,3,226.95,0.0,157.12,0.0,42.67,0.0,0.0,0.0,27.16,131.33,393.99
2,Puerto de montevideo,5,Maritimo - Fluvial,2024-05-16,16207,2024-05-20,16211,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",24,Trabajador Independiente,,,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,4,2,600.0,314.22,285.78,0.0,0.0,0.0,0.0,0.0,0.0,57.81,115.61
2,Puerto de montevideo,5,Maritimo - Fluvial,2024-04-19,16180,2024-04-24,16185,10,Argentina,21,Montevideo,2,Visita familiares / amigos,26,Profesional independiente,,,10,Argentina,6,Vivienda Familiares / Amigos,2,Puerto de montevideo,5,Maritimo - Fluvial,4,Auto familiares / amigos,5,2,650.0,0.0,200.0,185.0,0.0,88.07,0.0,157.17,204.76,181.13,362.26
4,Chuy,3,Terrestre Bus,2022-05-08,15468,2022-05-18,15478,1,Uruguay,20,Canelones,2,Visita familiares / amigos,1,"Jubilado, Pensionista",2.0,Primaria completa,20,Brasil,6,Vivienda Familiares / Amigos,4,Chuy,3,Terrestre Bus,4,Auto familiares / amigos,10,2,736.05,0.0,286.12,418.17,70.16,209.7,0.0,170.07,0.0,38.44,76.89
7,Fray Bentos,3,Terrestre Bus,2019-03-21,14324,2019-03-26,14329,1,Uruguay,20,Canelones,3,Trabajo / Profesion,14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,5,1,800.0,278.0,200.0,90.0,156.86,0.0,0.0,0.0,165.14,217.4,217.4
7,Fray Bentos,2,Terrestre Auto,2023-11-22,16031,2023-11-23,16032,1,Uruguay,12,Rio Negro,10,Compras,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,1,3,228.15,27.35,25.39,0.0,27.79,0.0,0.0,117.29,30.32,630.57,1891.71
7,Fray Bentos,3,Terrestre Bus,2017-09-28,13785,2017-10-02,13789,1,Uruguay,53,Rivera,2,Visita familiares / amigos,5,Otra situacion Inactividad,3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,4,1,191.47,0.0,0.0,8.53,0.0,0.0,0.0,0.0,191.47,77.78,77.78
3,Aeropuerto de Carrasco,1,Aereo,2018-12-23,14236,2018-12-27,14240,1,Uruguay,20,Canelones,2,Visita familiares / amigos,14,"Jefe, Capataz, Encargado",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,4,2,600.0,0.0,200.0,244.0,0.0,75.9,0.0,124.62,199.48,195.95,391.91
8,Paysandú,2,Terrestre Auto,2025-05-12,16568,2025-05-15,16571,1,Uruguay,61,Paysandu,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,30,Vivienda arrendada X plataforma,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,3,981.55,250.0,200.0,0.0,30.0,197.16,0.0,50.0,254.39,364.14,1092.43
10,Salto,2,Terrestre Auto,2018-11-02,14185,2018-11-05,14188,1,Uruguay,60,Salto,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,3,2,153.67,0.0,61.47,0.0,21.97,0.0,0.0,70.23,0.0,243.65,487.3
3,Aeropuerto de Carrasco,1,Aereo,2018-06-16,14046,2018-06-20,14050,1,Uruguay,21,Montevideo,6,Religion y Peregrinaciones,2,Ama de casa,4.0,Secundaria completa,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,4,3,1225.07,814.88,202.21,701.1,194.02,0.0,0.0,0.0,13.96,232.47,697.42
